timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133463950,1934,HTTP Request,200,OK,ThreadFoodpanda 1-138,text,true,,61065,119,40,40,https://www.foodpanda.com/,1925,0,0
1695133440205,25909,HTTP Request,200,OK,ThreadFoodpanda 1-150,text,true,,61065,119,40,40,https://www.foodpanda.com/,25253,0,0
1695133461886,4418,HTTP Request,200,OK,ThreadFoodpanda 1-60,text,true,,61065,119,39,39,https://www.foodpanda.com/,4404,0,0
1695133424893,41517,HTTP Request,200,OK,ThreadFoodpanda 1-118,text,true,,61065,119,38,38,https://www.foodpanda.com/,41513,0,13
1695133438103,28529,HTTP Request,200,OK,ThreadFoodpanda 1-43,text,true,,61065,119,38,38,https://www.foodpanda.com/,28524,0,12
1695133431547,35503,HTTP Request,200,OK,ThreadFoodpanda 1-135,text,true,,61065,119,37,37,https://www.foodpanda.com/,35497,0,16
1695133453103,14478,HTTP Request,200,OK,ThreadFoodpanda 1-66,text,true,,61065,119,37,37,https://www.foodpanda.com/,14474,0,0
1695133446520,21322,HTTP Request,200,OK,ThreadFoodpanda 1-42,text,true,,61065,119,36,36,https://www.foodpanda.com/,21311,0,22
1695133459954,8290,HTTP Request,200,OK,ThreadFoodpanda 1-97,text,true,,61065,119,35,35,https://www.foodpanda.com/,8285,0,30
1695133460172,8259,HTTP Request,200,OK,ThreadFoodpanda 1-20,text,true,,61065,119,34,34,https://www.foodpanda.com/,8254,0,0
1695133457876,10767,HTTP Request,200,OK,ThreadFoodpanda 1-6,text,true,,61065,119,33,33,https://www.foodpanda.com/,10762,0,0
1695133460779,8073,HTTP Request,200,OK,ThreadFoodpanda 1-88,text,true,,61065,119,33,33,https://www.foodpanda.com/,8068,0,12
1695133453639,15424,HTTP Request,200,OK,ThreadFoodpanda 1-113,text,true,,61065,119,33,33,https://www.foodpanda.com/,15407,0,0
1695133407949,61320,HTTP Request,200,OK,ThreadFoodpanda 1-44,text,true,,61065,119,33,33,https://www.foodpanda.com/,61319,0,0
1695133458885,10500,HTTP Request,200,OK,ThreadFoodpanda 1-148,text,true,,61065,119,32,32,https://www.foodpanda.com/,10495,0,15
1695133382316,87284,HTTP Request,200,OK,ThreadFoodpanda 1-141,text,true,,61065,119,32,32,https://www.foodpanda.com/,87275,0,13
